Fraction of Spies,Trial 0 Precision,Trial 1 Precision,Trial 2 Precision,Trial 3 Precision,Trial 4 Precision,Trial 5 Precision,Trial 6 Precision,Trial 7 Precision,Trial 8 Precision,Trial 9 Precision,Trial 10 Precision,Trial 11 Precision,Trial 12 Precision,Trial 13 Precision,Trial 14 Precision,Trial 15 Precision,Trial 16 Precision,Trial 17 Precision,Trial 18 Precision,Trial 19 Precision,Trial 20 Precision,Trial 21 Precision,Trial 22 Precision,Trial 23 Precision,Trial 24 Precision,Trial 25 Precision,Trial 26 Precision,Trial 27 Precision,Trial 28 Precision,Trial 29 Precision,Trial 30 Precision,Trial 31 Precision,Trial 32 Precision,Trial 33 Precision,Trial 34 Precision,Trial 35 Precision,Trial 36 Precision,Trial 37 Precision,Trial 38 Precision,Trial 39 Precision,Trial 40 Precision,Trial 41 Precision,Trial 42 Precision,Trial 43 Precision,Trial 44 Precision,Trial 45 Precision,Trial 46 Precision,Trial 47 Precision,Trial 48 Precision,Trial 49 Precision,Trial 50 Precision,Trial 51 Precision,Trial 52 Precision,Trial 53 Precision,Trial 54 Precision,Trial 55 Precision,Trial 56 Precision,Trial 57 Precision,Trial 58 Precision,Trial 59 Precision,Trial 60 Precision,Trial 61 Precision,Trial 62 Precision,Trial 63 Precision
0.2,0.15,0.0875,0.275,0.15,0.1875,0.3,0.1,0.1625,0.15,0.1625,0.125,0.1875,0.1625,0.0875,0.275,0.1875,0.25,0.1,0.2125,0.1625,0.1125,0.1625,0.2125,0.2,0.075,0.2,0.2375,0.125,0.25,0.125,0.1,0.2375,0.2125,0.2125,0.2,0.1625,0.15,0.2375,0.2375,0.15,0.2125,0.05,0.1875,0.1625,0.2875,0.1,0.1,0.125,0.1625,0.05,0.225,0.1375,0.125,0.1625,0.075,0.2125,0.2625,0.275,0.15,0.1625,0.25,0.3,0.2625,0.1875
0.25,0.22666666666666666,0.26666666666666666,0.38666666666666666,0.21333333333333335,0.13333333333333333,0.25333333333333335,0.24,0.28,0.25333333333333335,0.29333333333333333,0.26666666666666666,0.25333333333333335,0.24,0.21333333333333335,0.2,0.24,0.14666666666666667,0.12,0.22666666666666666,0.22666666666666666,0.18666666666666668,0.13333333333333333,0.14666666666666667,0.18666666666666668,0.2,0.2,0.32,0.28,0.41333333333333333,0.12,0.3466666666666667,0.12,0.16,0.18666666666666668,0.14666666666666667,0.2,0.21333333333333335,0.22666666666666666,0.14666666666666667,0.38666666666666666,0.14666666666666667,0.17333333333333334,0.13333333333333333,0.21333333333333335,0.21333333333333335,0.26666666666666666,0.32,0.2,0.21333333333333335,0.25333333333333335,0.18666666666666668,0.21333333333333335,0.30666666666666664,0.10666666666666667,0.12,0.37333333333333335,0.26666666666666666,0.13333333333333333,0.25333333333333335,0.17333333333333334,0.26666666666666666,0.13333333333333333,0.2,0.13333333333333333
0.3,0.34285714285714286,0.2714285714285714,0.35714285714285715,0.15714285714285714,0.2,0.2857142857142857,0.17142857142857143,0.2714285714285714,0.2571428571428571,0.3,0.2714285714285714,0.4142857142857143,0.35714285714285715,0.11428571428571428,0.2857142857142857,0.24285714285714285,0.21428571428571427,0.11428571428571428,0.2857142857142857,0.2571428571428571,0.37142857142857144,0.18571428571428572,0.18571428571428572,0.3142857142857143,0.08571428571428572,0.1,0.2857142857142857,0.12857142857142856,0.12857142857142856,0.32857142857142857,0.34285714285714286,0.22857142857142856,0.2714285714285714,0.3142857142857143,0.3,0.11428571428571428,0.2857142857142857,0.2,0.17142857142857143,0.22857142857142856,0.24285714285714285,0.21428571428571427,0.24285714285714285,0.2714285714285714,0.4,0.2571428571428571,0.3142857142857143,0.15714285714285714,0.2857142857142857,0.15714285714285714,0.3142857142857143,0.3,0.34285714285714286,0.35714285714285715,0.21428571428571427,0.3142857142857143,0.2714285714285714,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2714285714285714,0.21428571428571427,0.32857142857142857,0.32857142857142857
0.35,0.3230769230769231,0.3076923076923077,0.38461538461538464,0.3230769230769231,0.23076923076923078,0.24615384615384617,0.4153846153846154,0.2153846153846154,0.2923076923076923,0.36923076923076925,0.3384615384615385,0.4461538461538462,0.2,0.3384615384615385,0.36923076923076925,0.4,0.4307692307692308,0.3076923076923077,0.2923076923076923,0.36923076923076925,0.24615384615384617,0.24615384615384617,0.4153846153846154,0.4307692307692308,0.24615384615384617,0.27692307692307694,0.27692307692307694,0.3076923076923077,0.36923076923076925,0.3230769230769231,0.36923076923076925,0.18461538461538463,0.4153846153846154,0.4307692307692308,0.23076923076923078,0.38461538461538464,0.4307692307692308,0.36923076923076925,0.24615384615384617,0.36923076923076925,0.3230769230769231,0.2153846153846154,0.47692307692307695,0.3230769230769231,0.3230769230769231,0.4153846153846154,0.3230769230769231,0.47692307692307695,0.2923076923076923,0.3384615384615385,0.18461538461538463,0.4153846153846154,0.4153846153846154,0.2923076923076923,0.4307692307692308,0.27692307692307694,0.47692307692307695,0.3230769230769231,0.26153846153846155,0.36923076923076925,0.36923076923076925,0.26153846153846155,0.3384615384615385,0.38461538461538464
0.4,0.5833333333333334,0.4,0.2833333333333333,0.18333333333333332,0.45,0.38333333333333336,0.4666666666666667,0.3,0.31666666666666665,0.5666666666666667,0.38333333333333336,0.4,0.45,0.23333333333333334,0.31666666666666665,0.3333333333333333,0.21666666666666667,0.38333333333333336,0.2833333333333333,0.48333333333333334,0.38333333333333336,0.3333333333333333,0.26666666666666666,0.48333333333333334,0.4166666666666667,0.3333333333333333,0.35,0.4166666666666667,0.31666666666666665,0.43333333333333335,0.4666666666666667,0.35,0.5166666666666667,0.5,0.48333333333333334,0.31666666666666665,0.23333333333333334,0.4666666666666667,0.38333333333333336,0.23333333333333334,0.45,0.2833333333333333,0.2,0.31666666666666665,0.43333333333333335,0.5,0.35,0.4666666666666667,0.4166666666666667,0.36666666666666664,0.35,0.38333333333333336,0.15,0.4,0.13333333333333333,0.43333333333333335,0.5,0.4,0.6,0.3333333333333333,0.26666666666666666,0.45,0.5833333333333334,0.5666666666666667
0.45,0.4909090909090909,0.36363636363636365,0.45454545454545453,0.4909090909090909,0.509090909090909,0.4,0.45454545454545453,0.509090909090909,0.36363636363636365,0.4727272727272727,0.5636363636363636,0.43636363636363634,0.38181818181818183,0.4909090909090909,0.4,0.41818181818181815,0.4,0.38181818181818183,0.4,0.4727272727272727,0.38181818181818183,0.38181818181818183,0.4909090909090909,0.4,0.41818181818181815,0.4909090909090909,0.38181818181818183,0.36363636363636365,0.4,0.41818181818181815,0.4909090909090909,0.36363636363636365,0.4,0.5272727272727272,0.41818181818181815,0.5272727272727272,0.45454545454545453,0.45454545454545453,0.23636363636363636,0.509090909090909,0.4909090909090909,0.43636363636363634,0.6,0.38181818181818183,0.38181818181818183,0.38181818181818183,0.4,0.34545454545454546,0.6,0.6727272727272727,0.5272727272727272,0.43636363636363634,0.6,0.41818181818181815,0.2,0.4909090909090909,0.4,0.2545454545454545,0.6727272727272727,0.509090909090909,0.5818181818181818,0.4,0.36363636363636365,0.5818181818181818
0.5,0.38,0.54,0.52,0.3,0.5,0.56,0.4,0.48,0.66,0.6,0.32,0.48,0.48,0.6,0.42,0.38,0.54,0.38,0.52,0.6,0.46,0.5,0.46,0.46,0.64,0.68,0.4,0.34,0.54,0.24,0.5,0.52,0.46,0.44,0.56,0.38,0.44,0.44,0.4,0.46,0.58,0.6,0.48,0.36,0.64,0.44,0.66,0.24,0.54,0.58,0.26,0.52,0.64,0.52,0.54,0.42,0.36,0.44,0.52,0.54,0.5,0.52,0.38,0.44
